OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
88,8782.0,"DAMEN","63RD STREET","SB","NS","48","","CHICAGO",1,"Damen & 63rd Street",-87.67399408,41.77943582
89,1818.0,"CLARK","IRVING PARK","SB","NS","22","N22","CHICAGO",1,"Clark & Irving Park",-87.66243286,41.95449734
90,9036.0,"PULASKI","JACKSON","SB","NS","53","N53","CHICAGO",1,"Pulaski & Jackson",-87.72564233,41.87717005
91,5855.0,"HALSTED","71ST STREET","SB","NS","8","","CHICAGO",1,"Halsted & 71st Street",-87.644472,41.765332
92,3834.0,"LARAMIE","AUGUSTA","SB","NS","57","","CHICAGO",1,"Laramie & Augusta",-87.755751,41.898664
93,4687.0,"63RD STREET","74TH AVENUE","WB","NS","62H,63W","","SUMMIT",1,"63rd Street & 74th Avenue",-87.80566527,41.77726123
94,12377.0,"111TH STREET","SPAULDING","WB","NS","112","","CHICAGO",1,"111th Street & Spaulding",-87.70325722,41.69159059
95,10126.0,"71ST STREET","LAWNDALE","WB","NS","67","","CHICAGO",1,"71st Street & Lawndale",-87.71490599,41.76424748
96,1758.0,"DEVON","LAKEWOOD","WB","NS","36,151,155","","CHICAGO",1,"Devon & Lakewood",-87.66292168,41.99823889
97,10879.0,"75TH STREET","EBERHART","WB","NS","75","","CHICAGO",1,"75th Street & Eberhart",-87.6125518,41.75851229
98,9302.0,"BELMONT","LAKEWOOD (west leg)","WB","NS","77","N77","CHICAGO",1,"Belmont & Lakewood",-87.66123383,41.93987483
99,9323.0,"BELMONT","KILBOURN","WB","NS","77","N77","CHICAGO",1,"Belmont & Kilbourn",-87.73939003,41.93897901
100,10892.0,"74TH STREET","PARNELL","WB","MT","75","","CHICAGO",1,"74th Street & Parnell",-87.6384219,41.75989204
101,3285.0,"63RD STREET","LEAMINGTON","WB","NT","63W","","CHICAGO",1,"63rd Street & Leamington",-87.75083652,41.77831585
102,17090.0,"71ST STREET","EBERHART","WB","FS","71","","CHICAGO",1,"71st Street & Eberhart",-87.6129794,41.76582986
103,12181.0,"103RD STREET","MALTA","WB","FS","103","","CHICAGO",1,"103rd Street & Malta",-87.65698072,41.70683019
104,12591.0,"ADDISON","KOSTNER","WB","NT","152","","CHICAGO",1,"Addison & Kostner",-87.7371856,41.9463062
105,9354.0,"BELMONT","ORIOLE","WB","NS","77","","CHICAGO",1,"Belmont & Oriole (76th Avenue)",-87.81638679,41.93801371
106,12193.0,"103RD STREET","OAKLEY (west leg)","WB","NS","103","","CHICAGO",1,"103rd Street & Oakley",-87.67987548,41.70645018
107,148.0,"JACKSON","LOTUS","WB","FS","126","","CHICAGO",1,"Jackson & Lotus",-87.76154549,41.87661212
108,12061.0,"LUNT","GLENWOOD (west leg)","WB","NS","96","","CHICAGO",1,"Lunt & Glenwood",-87.66612529,42.00917098
109,10128.0,"71ST STREET","SPRINGFIELD","WB","NS","67","","CHICAGO",1,"71st Street & Springfield",-87.719663,41.764157
110,6836.0,"16TH STREET","SPRINGFIELD","WB","NS","18","","CHICAGO",1,"16th Street & Springfield",-87.72229925,41.85896155
111,497.0,"MADISON","LAMON","WB","NS","20","N20","CHICAGO",1,"Madison & Lamon",-87.7475185,41.88057059
112,15819.0,"119TH STREET","WESTERN","EB","FS","119","","BLUE ISLAND",1,"119th Street & Western",-87.68030669,41.6771407
113,12182.0,"103RD STREET","CHARLES","WB","NS","103","","CHICAGO",1,"103rd Street & Charles",-87.65854774,41.70680429
114,11898.0,"CALIFORNIA","BERWYN","NB","NS","93","","CHICAGO",1,"California & Berwyn",-87.698904,41.977569
115,1522.0,"S HYDE PARK","5200 SOUTH","NB","MB","6,28","","CHICAGO",1,"5200 S S Hyde Park",-87.58442446,41.80084655
116,5068.0,"RACINE","61ST STREET","NB","NS","44","","CHICAGO",1,"Racine & 61st Street",-87.65451257,41.78316667
117,14368.0,"DODGE","LEE","NB","NS","93,206","","EVANSTON",2,"Dodge & Lee",-87.69908952,42.03557743
118,9710.0,"NAGLE","HAFT","NB","NS","86","","CHICAGO",1,"Nagle & Haft",-87.78743096,41.99514985
119,9074.0,"PULASKI","PINK LINE STATION","NB","MB","53","","CHICAGO",1,"Pulaski Pink Line Station",-87.7246994,41.85367978
120,4435.0,"ARCHER","34TH STREET","NEB","NS","62","N62","CHICAGO",1,"Archer & 34th Street",-87.67391666,41.83256542
121,6101.0,"ASHLAND","66TH STREET","SB","NS","9","N9","CHICAGO",1,"Ashland & 66th Street",-87.66420062,41.77411854
122,10460.0,"SKOKIE BLVD","MADISON","SB","NT","54A","","SKOKIE",1,"Skokie Blvd & Madison",-87.747551,42.031601
123,2868.0,"VINCENNES","MONTVALE","NEB","NS","111","","CHICAGO",1,"Vincennes & Montvale",-87.66561518,41.6882486
124,3091.0,"KEDZIE","56TH STREET","SB","NS","52,52A","","CHICAGO",1,"Kedzie & 56th Street",-87.7035844,41.79178516
125,2940.0,"115TH STREET","ABERDEEN","EB","NS","115","","CHICAGO",1,"115th Street & Aberdeen",-87.64950931,41.68493495
126,8147.0,"47TH STREET","ALBANY","EB","NT","47","","CHICAGO",1,"47th Street & Albany",-87.70156659,41.80810095
127,9287.0,"BELMONT","SEMINARY","EB","NS","77","N77","CHICAGO",1,"Belmont & Seminary",-87.65665745,41.93979981
128,9239.0,"BELMONT","NEW ENGLAND","EB","NS","77","N77","CHICAGO",1,"Belmont & New England",-87.79822,41.93806
129,11935.0,"95TH STREET","1500 EAST (BLACKSTONE)","EB","NS","N5,95,100","N5","CHICAGO",1,"1500 E 95th Street",-87.587952,41.722204
130,4033.0,"ARMITAGE","4600 WEST","EB","MB","73","","CHICAGO",1,"4600 W Armitage",-87.74179864,41.91692728
131,4043.0,"ARMITAGE","LAWNDALE","EB","NS","73","","CHICAGO",1,"Armitage & Lawndale",-87.71932438,41.91719359
132,8157.0,"47TH STREET","OAKLEY","EB","NS","47,48","","CHICAGO",1,"47th Street & Oakley",-87.68210615,41.80837501
133,9722.0,"LAWRENCE","OCTAVIA","EB","NS","81W","","HARWOOD HEIGHTS",1,"Lawrence & Octavia",-87.809603,41.967098
134,7801.0,"PERSHING","FRANCISCO","EB","NS","39","","CHICAGO",1,"Pershing & Francisco",-87.69720914,41.82267977
135,14526.0,"75TH STREET","EXCHANGE","EB","FS","71","","CHICAGO",1,"75th Street & Exchange",-87.55956205,41.75928998
136,31.0,"JACKSON","ALBANY","EB","FS","126","","CHICAGO",1,"Jackson & Albany",-87.703323,41.877288
137,9263.0,"BELMONT","KNOX (east leg)","EB","NS","77","N77","CHICAGO",1,"Belmont & Knox",-87.74329322,41.93880549
138,11027.0,"DIVERSEY","SEMINARY (east leg)","EB","NS","76","","CHICAGO",1,"Diversey & Seminary",-87.65646692,41.9325708
139,7256.0,"91ST STREET","BRANDON","EB","NS","26,30","","CHICAGO",1,"91st Street & Brandon",-87.54698928,41.7300318
140,9957.0,"115TH STREET","LAWNDALE","EB","NS","52A","","UNINCORPORATED",1,"115th Street & Lawndale",-87.71292126,41.68401992
141,9614.0,"FILLMORE","AUSTIN","EB","FS","91","","CHICAGO",1,"Fillmore & Austin",-87.77406269,41.86722455
142,8043.0,"ROOT","PRINCETON (west leg)","EB","NS","43","","CHICAGO",1,"Root & Princeton",-87.633645,41.818996
143,12680.0,"CHURCH","MAPLE (east leg)","EB","NT","201","","EVANSTON",2,"Church & Maple",-87.68505817,42.0484013
144,2881.0,"111TH STREET","UNION","EB","NS","111","","CHICAGO",1,"111th Street & Union",-87.64005435,41.69232493
145,15423.0,"OLD ORCHARD RD","4700 WEST","EB","MB","201","","EVANSTON",1,"4700 W Old Orchard Rd",-87.74472966,42.06231542
146,185.0,"HARRISON","WASHTENAW","EB","NS","7","","CHICAGO",1,"Harrison & Washtenaw",-87.693779,41.873755
147,10938.0,"75TH STREET","LANGLEY","EB","NS","75","","CHICAGO",1,"75th Street & Langley",-87.60793922,41.75847934
148,12472.0,"ADDISON","OVERHILL","EB","NS","152","","CHICAGO",1,"Addison & Overhill",-87.819706,41.945169
149,9442.0,"87TH STREET","ESCANABA (west leg)","EB","NS","87","","CHICAGO",1,"87th Street & Escanaba",-87.55430104,41.73728795
150,11447.0,"PETERSON","LINCOLN","EB","NS","84","","CHICAGO",1,"Peterson & Lincoln",-87.70749485,41.99028092
151,1732.0,"DEVON","HOYNE","EB","NS","155","","CHICAGO",1,"Devon & Hoyne",-87.68267389,41.99774722
152,9968.0,"KEDZIE","109TH STREET","NB","NS","52A","","CHICAGO",1,"Kedzie & 109th Street",-87.700872,41.695129
153,11915.0,"CALIFORNIA","LUNT","NB","NS","93","","CHICAGO",1,"California & Lunt",-87.699695,42.008364
154,2169.0,"KING DRIVE","33RD STREET","NB","FS","3,31","","CHICAGO",1,"King Drive & 33rd Street",-87.61693354,41.8349499
155,13126.0,"OAKTON","ASBURY","WB","FS","206","","EVANSTON",2,"Oakton & Asbury",-87.69019555,42.02682815
156,11495.0,"PETERSON","JERSEY","WB","NS","84","","CHICAGO",1,"Peterson & Jersey",-87.71078294,41.99047014
157,4551.0,"55TH STREET","MEADE","WB","NS","55N","","CHICAGO",1,"55th Street & Meade",-87.77438403,41.79255037
158,9510.0,"87TH STREET","driveway opp. LONGWOOD","WB","NS","87,95","N87","CHICAGO",1,"87th Street & Longwood",-87.67587426,41.73572283
159,3294.0,"63RD STREET","MAYFIELD","WB","NS","63W","","CHICAGO",1,"63rd Street & Mayfield",-87.7688993,41.77797235
160,234.0,"CONGRESS","HAMLIN/INDEPENDENCE","WB","NS","7,126","","CHICAGO",1,"Congress & Hamlin/Independence",-87.71961417,41.87450949
161,9523.0,"87TH STREET","HAMLIN","WB","NS","87","","CHICAGO",1,"87th Street & Hamlin",-87.71645347,41.73503601
162,947.0,"NORTH AVENUE","LEAVITT","WB","NS","72","","CHICAGO",1,"North Ave & Leavitt",-87.6822277,41.91049688
163,2630.0,"79TH STREET","COTTAGE GROVE","WB","NS","79","N79","CHICAGO",1,"79th Street & Cottage Grove",-87.60505167,41.7513569
164,10830.0,"71ST STREET","STONY ISLAND","WB","NS","71","","CHICAGO",1,"71st Street & Stony Island",-87.585703,41.766197
165,142.0,"JACKSON","LAVERGNE","WB","FS","126","","CHICAGO",1,"Jackson & Lavergne",-87.74934028,41.87680393
166,5736.0,"IRVING PARK","NEENAH","WB","NT","80","","CHICAGO",1,"Irving Park & Neenah",-87.79076286,41.95291534
167,4203.0,"CALIFORNIA","HARRISON","NB","NS","94","","CHICAGO",1,"California & Harrison",-87.69600213,41.87369282
168,15303.0,"CALIFORNIA","HARRISON","SB","FS","94","","CHICAGO",1,"California & Harrison",-87.69618096,41.87358674
169,4197.0,"CALIFORNIA","ROOSEVELT","NB","NS","94","","CHICAGO",1,"California & Roosevelt",-87.69578135,41.86634978
170,3323.0,"65TH STREET","LAVERGNE (east leg)","WB","NS","165","","CHICAGO",1,"65th Street & Lavergne",-87.74683542,41.7747378
171,13085.0,"59TH STREET","CENTRAL PARK","WB","NS","59","","CHICAGO",1,"59th Street & Central Park",-87.71271871,41.78616726
172,1536.0,"51ST STREET","EVANS","WB","NS","15","","CHICAGO",1,"51st Street & Evans",-87.60785102,41.80228814
173,5683.0,"IRVING PARK","HERMITAGE (east leg)","WB","NS","80","","CHICAGO",1,"Irving Park & Hermitage",-87.67208942,41.95435276
174,7262.0,"EWING","94TH STREET","SB","MT","26,30","","CHICAGO",1,"Ewing & 94th Street",-87.53818993,41.72479802
175,7261.0,"EWING","9320 SOUTH (BRIDGE)","SB","MB","26,30","","CHICAGO",1,"9320 S Ewing",-87.54005052,41.7266446
176,5064.0,"RACINE","64TH STREET","NB","NS","44","","CHICAGO",1,"Racine & 64th Street",-87.654353,41.777731
177,7583.0,"LANGLEY","132ND STREET","NB","NS","34","","CHICAGO",1,"Langley & 132nd Street",-87.60506922,41.65571789
178,6493.0,"WENTWORTH","23RD STREET","SB","NS","24","","CHICAGO",1,"Wentworth & 23rd Street",-87.632022,41.851087
179,16195.0,"CERMAK","LOOMIS","WB","FS","21","","CHICAGO",1,"Cermak & Loomis",-87.66138582,41.85249355
180,2190.0,"CERMAK","INDIANA","EB","FS","3,21","","CHICAGO",1,"Cermak & Indiana",-87.62182939,41.85277071
181,6944.0,"CERMAK","MORGAN","EB","NS","21","","CHICAGO",1,"Cermak & Morgan",-87.651491,41.852502
182,12527.0,"ADDISON","WESTERN","EB","NS","152","","CHICAGO",1,"Addison & Western",-87.68847434,41.9466599
183,14515.0,"CHICAGO","HAMLIN","EB","FS","66","N66","CHICAGO",1,"Chicago & Hamlin",-87.72091557,41.8953398
184,12400.0,"111TH STREET","CAMPBELL","EB","NS","112","","CHICAGO",1,"111th Street & Campbell",-87.683758,41.691708
185,413.0,"MADISON","ST. LOUIS","EB","NS","20","N20","CHICAGO",1,"Madison & St. Louis",-87.71381964,41.88081388
186,4032.0,"ARMITAGE","KILPATRICK","EB","NS","73","","CHICAGO",1,"Armitage & Kilpatrick",-87.743792,41.916901
187,5597.0,"IRVING PARK","CEMETERY ENTRANCE (7900W)","EB","MB","80","","CHICAGO",1,"Acacia Park Cemetery",-87.82371561,41.95228789
188,403.0,"MADISON","KENTON (west leg)","EB","NS","20","N20","CHICAGO",1,"Madison & Kenton",-87.740705,41.880475
189,2893.0,"111TH STREET","VERNON","EB","NS","4,111A,115","","CHICAGO",1,"111th Street & Vernon",-87.61226293,41.69267046
190,11953.0,"92ND STREET","BALTIMORE","EB","NS","95","","CHICAGO",1,"92nd Street & Baltimore",-87.54862704,41.72818418
191,2723.0,"79TH STREET","KILPATRICK (east leg)","EB","NS","79","","CHICAGO",1,"79th Street & Kilpatrick",-87.73722716,41.74911107
192,1307.0,"FULLERTON","KILPATRICK","EB","NS","74","","CHICAGO",1,"Fullerton & Kilpatrick",-87.74397363,41.92414302
695,15377.0,"ROOSEVELT","CLARK","WB","FS","12,18,N62","N62","CHICAGO",1,"Roosevelt & Clark",-87.63083778,41.86748977
696,99.0,"VAN BUREN","OGDEN","WB","NS","126","","CHICAGO",1,"Van Buren & Ogden",-87.67187647,41.87632903
697,9191.0,"51ST STREET","STATE","WB","NS","15","","CHICAGO",1,"51st Street & State",-87.62569877,41.80201611
698,590.0,"GRAND","FAIRBANKS/COLUMBUS","WB","NS","2,29,65,66","","CHICAGO",1,"Grand & Fairbanks/Columbus",-87.620009,41.891862
699,10083.0,"67TH STREET","ST. LAWRENCE","WB","NS","N5,67","N5","CHICAGO",1,"67th Street & St. Lawrence",-87.61039285,41.77311598
700,6632.0,"TAYLOR","LOOMIS","WB","NS","157","","CHICAGO",1,"Taylor & Loomis",-87.66149318,41.86939688
701,747.0,"ILLINOIS","CLARK","EB","NS","65","","CHICAGO",1,"Illinois & Clark",-87.631279,41.890758
702,4742.0,"PULASKI","107TH STREET","SB","NS","53A","","OAK LAWN",1,"Pulaski & 107th Street",-87.72067,41.698652
703,2827.0,"COTTAGE GROVE","101ST STREET","SB","MT","4,115","","CHICAGO",1,"Cottage Grove & 101st Street",-87.60580873,41.71096377
704,9905.0,"NORTHWEST HWY","OKETO (north leg)","NWB","NS","68","","CHICAGO",1,"Northwest Hwy & Oketo",-87.81160017,41.99992898
705,5833.0,"HALSTED","52ND STREET","SB","NS","8","","CHICAGO",1,"Halsted & 52nd Street",-87.64539338,41.79983714
706,5842.0,"HALSTED","60TH STREET (north leg)","SB","NS","8","","CHICAGO",1,"Halsted & 60th Street",-87.64501719,41.78530231
707,11192.0,"CENTRAL PARK","18TH STREET","SB","NS","82","","CHICAGO",1,"Central Park & 18th Street",-87.71522,41.857221
708,1703.0,"WESTERN","ARTHUR","SB","NS","49B","","CHICAGO",1,"Western & Arthur",-87.689999,41.999618
709,3147.0,"KEDZIE","15TH STREET (north leg)","NB","NT","52","","CHICAGO",1,"Kedzie & 15th Street",-87.705443,41.861232
710,11259.0,"KIMBALL","DICKENS","NB","NS","82","","CHICAGO",1,"Kimball & Dickens",-87.711854,41.919084
711,11759.0,"NARRAGANSETT","WAVELAND","NB","NS","86","","CHICAGO",1,"Narragansett & Waveland",-87.786242,41.947403
712,8916.0,"DAMEN","HUBBARD","NB","NS","50","","CHICAGO",1,"Damen & Hubbard",-87.676785,41.889636
713,11607.0,"CENTRAL","SCHUBERT","NB","NS","85","","CHICAGO",1,"Central & Schubert",-87.766099,41.929361
714,3101.0,"KEDZIE","62ND STREET","NB","NS","52,52A","","CHICAGO",1,"Kedzie & 62nd Street",-87.70312583,41.7807125
715,3377.0,"CICERO","64TH STREET","NB","NS","54B,165","","CHICAGO",1,"Cicero & 64th Street",-87.74207027,41.77643353
716,10393.0,"CICERO","46TH STREET","NB","NS","54B","","CHICAGO",1,"Cicero & 46th Street",-87.74301804,41.80936749
717,5318.0,"STONY ISLAND","64TH STREET","NB","MT","6,15,28","","CHICAGO",1,"Stony Island & 64th Street",-87.58633138,41.77876403
718,9118.0,"PULASKI","ALTGELD","NB","NS","53","N53","CHICAGO",1,"Pulaski & Altgeld",-87.72672262,41.92623003
719,10388.0,"CICERO","65TH STREET","NB","NS","54B","","CHICAGO",1,"Cicero & 65th Street",-87.74199316,41.77469136
720,4218.0,"SACRAMENTO","OHIO","NB","NS","94","","CHICAGO",1,"Sacramento & Ohio",-87.70190198,41.89180315
721,7704.0,"HARLEM","61ST STREET","NB","NS","62H","","CHICAGO",1,"Harlem & 61st Street",-87.800915,41.780856
722,6725.0,"SEDGWICK","EUGENIE","NB","NS","37","","CHICAGO",1,"Sedgwick & Eugenie",-87.63856635,41.9127576
723,7350.0,"EWING","110TH STREET","NB","NS","30","","CHICAGO",1,"Ewing & 110th Street",-87.5351643,41.69536221
724,2115.0,"KING DRIVE","85TH STREET","NB","FS","3","","CHICAGO",1,"King Drive & 85th Street",-87.61447162,41.74020933
725,8932.0,"DAMEN","CORTLAND (south leg)","NB","NS","50","","CHICAGO",1,"Damen & Cortland",-87.67749927,41.91587564
726,3552.0,"NILES CENTER","8200 NORTH","NB","MB","97","","SKOKIE",1,"8200 N Niles Center",-87.75331607,42.02977215
727,9144.0,"PULASKI","5061 NORTH","NB","MB","53","","CHICAGO",1,"5061 N Pulaski",-87.72802,41.973522
728,9146.0,"PULASKI","5300 NORTH","NB","MB","53","","CHICAGO",1,"5300 N Pulaski",-87.72819541,41.97757051
729,16068.0,"CICERO","PERSHING","NB","FT","54B","","CICERO",1,"Cicero & Pershing",-87.74336636,41.82232724
730,9099.0,"PULASKI","ERIE","NB","NS","53","N53","CHICAGO",1,"Pulaski & Erie",-87.72590416,41.89273541
731,11731.0,"RIDGELAND","IOWA","NB","NS","86","","OAK PARK",1,"Ridgeland & Iowa",-87.784802,41.896298
732,12912.0,"PULASKI","82ND STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 82nd Street",-87.72153645,41.74395743
733,9660.0,"AUSTIN","CORNELIA","NB","NS","91","","CHICAGO",1,"Austin & Cornelia",-87.776348,41.943845
734,2325.0,"STATE","40TH STREET (south leg)","NB","NT","29","","CHICAGO",1,"State & 40th Street",-87.62629,41.821713
735,11825.0,"HARLEM","SUMMERDALE (north leg)","NB","NS","90","","CHICAGO",1,"Harlem & Summerdale",-87.80689259,41.97779537
736,2114.0,"KING DRIVE","86TH STREET","NB","FS","3","","CHICAGO",1,"King Drive & 86th Street",-87.61440562,41.73836733
737,10328.0,"CICERO","CORNELIA (north leg)","NB","NS","54","","CHICAGO",1,"Cicero & Cornelia",-87.74688435,41.94461771
738,9668.0,"AUSTIN","CULLOM","NB","NS","91","","CHICAGO",1,"Austin & Cullom",-87.776883,41.95843
739,11633.0,"CENTRAL","CATALPA","NB","NS","85,85A","","CHICAGO",1,"Central & Catalpa",-87.768305,41.981033
740,9065.0,"PULASKI","30TH STREET","NB","NS","53","","CHICAGO",1,"Pulaski & 30th Street",-87.724319,41.838635
741,9714.0,"LAWRENCE","COURTLAND","EB","FS","81W","","NORRIDGE",1,"Lawrence & Courtland",-87.83147139,41.96657549
742,10167.0,"69TH STREET","PEORIA","EB","NS","67","","CHICAGO",1,"69th Street & Peoria",-87.64704073,41.76874902
743,3367.0,"65TH STREET","CENTRAL","EB","NS","165","","BEDFORD PARK",1,"65th Street & Central",-87.76168062,41.77429632
744,11150.0,"KIMBALL","PALMER","SB","NS","82","","CHICAGO",1,"Kimball & Palmer",-87.712058,41.92109
745,11475.0,"RIDGE","WAYNE","NWB","NS","84","","CHICAGO",1,"Ridge & Wayne",-87.66312404,41.98557516
746,6205.0,"ASHLAND","PERSHING","NB","FS","9,X9","N9","CHICAGO",1,"Ashland & Pershing",-87.66526481,41.82342621
747,4385.0,"ARCHER","CICERO","SWB","FS","62,62H","","CHICAGO",1,"Archer & Cicero",-87.74333649,41.79873174
748,5159.0,"RACINE","47TH STREET","SB","FS","44","","CHICAGO",1,"Racine & 47th Street",-87.65533046,41.80854092
749,5338.0,"BROADWAY","RIDGE/BRYN MAWR","SB","NS","36","","CHICAGO",1,"Broadway & Bryn Mawr/Ridge",-87.66018589,41.98386961
750,5367.0,"BROADWAY","WELLINGTON","SB","NS","36","","CHICAGO",1,"Broadway & Wellington",-87.644362,41.936579
751,8629.0,"69TH STREET","STATE","EB","NS","169","","CHICAGO",1,"69th Street & State (Red Line)",-87.62527051,41.76910793
752,129.0,"JACKSON","HAMLIN","WB","FS","126","","CHICAGO",1,"Jackson & Hamlin",-87.72104802,41.8772105
753,12599.0,"ADDISON","LARAMIE","WB","NS","152","","CHICAGO",1,"Addison & Laramie",-87.75675319,41.9460168
754,12581.0,"ADDISON","ST. LOUIS","WB","NS","152","","CHICAGO",1,"Addison & St. Louis",-87.71506138,41.9465937
755,5112.0,"CANAL","26TH STREET","NB","FS","44","","CHICAGO",1,"Canal & 26th Street",-87.6382457,41.84560309
756,76.0,"MICHIGAN","JACKSON","NB","NS","3,4,6,J14,26,143","N4","CHICAGO",1,"Michigan & Jackson",-87.624193,41.878135
757,10323.0,"CICERO","WELLINGTON","NB","NS","54","","CHICAGO",1,"Cicero & Wellington",-87.74659708,41.93510674
758,14854.0,"CALIFORNIA","63RD STREET","NB","FS","94","","CHICAGO",1,"California & 63rd Street",-87.69332656,41.77927614
759,15456.0,"ASHLAND","81ST STREET","NB","FS","9","N9","CHICAGO",1,"Ashland & 81st Street",-87.6632166,41.74692475
760,8317.0,"WESTERN","69TH STREET","NB","NS","49,67,94,X49","N49","CHICAGO",1,"Western & 69th Street",-87.68320658,41.76822045
761,4169.0,"CALIFORNIA","42ND STREET","NB","NS","94","","CHICAGO",1,"California & 42nd Street",-87.69434509,41.81730928
762,5075.0,"RACINE","GARFIELD","NB","FS","44","","CHICAGO",1,"Racine & Garfield",-87.65479408,41.79446756
763,2491.0,"COTTAGE GROVE","MARQUETTE RD","NB","NS","4","","CHICAGO",1,"Cottage Grove & Marquette Rd",-87.60569199,41.77487272
764,10295.0,"CICERO","MAYPOLE","NB","NS","54","","CHICAGO",1,"Cicero & Maypole",-87.745341,41.884361
765,15170.0,"HARRISON","CENTRAL PARK","EB","FS","7","","CHICAGO",1,"Harrison & Central Park",-87.71555645,41.87347437
766,744.0,"GRAND","FRANKLIN","EB","NS","65","","CHICAGO",1,"Grand & Franklin",-87.63563348,41.89150738
767,5667.0,"IRVING PARK","SOUTHPORT","EB","NS","9,80","","CHICAGO",1,"Irving Park & Southport",-87.6643419,41.9542736
768,9426.0,"87TH STREET","DORCHESTER (west leg)","EB","NS","87","","CHICAGO",1,"87th Street & Dorchester",-87.59064173,41.73680448
769,4762.0,"FOSTER","TRIPP","EB","NS","92","","CHICAGO",1,"Foster & Tripp",-87.73447122,41.97539629
770,3756.0,"LAWRENCE","WESTERN","EB","NS","81","N81","CHICAGO",1,"Lawrence & Western",-87.68914186,41.96853652
771,11338.0,"MONTROSE","KIMBALL","EB","NS","78","","CHICAGO",1,"Montrose & Kimball",-87.713245,41.961071
772,15260.0,"59TH STREET","SACRAMENTO","EB","FS","59","","CHICAGO",1,"59th Street & Sacramento",-87.69817227,41.78627527
773,16103.0,"ROOSEVELT","LOOMIS","EB","FS","12","","CHICAGO",1,"Roosevelt & Loomis",-87.66133342,41.86681081
774,12988.0,"59TH STREET","HALSTED","EB","NS","59","","CHICAGO",1,"59th Street & Halsted",-87.64510503,41.78695303
